Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,166990.46,0,0,N32
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,145743.24,2019,0,11
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,139214.92,47437.93,0,21
ENG,Energy - Energy,Energy - Exploration,M,145286.33,69885.57,7910.46,11
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,143365.41,0,4827.8,N20
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,163838.06,0,0,M1
ENG,Energy - Energy,Energy - Grid Operations,M,158533.6,0,7287.49,M3
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,217080.41,7285.23,7329.06,19
ENG,Energy - Power Generation,Power Generation - Exploration,M,111004.76,34893.68,14062.18,N21
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,188018.49,0,0,N20
ENG,Energy - Energy,Energy - Plant Engineering,M,179113.89,0,0,EX1
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,150930.33,0,0,10
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,98565.68,9734.25,13802.02,N16
ENG,Energy - Utilities,Utilities - Grid Operations,M,166381.8,0,1649.01,13
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,229581.52,0,0,5
ENG,Energy - Utilities,Utilities - Environmental,M,178892.29,60882.78,0,18
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,95447.69,3452.32,14490.44,M2
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,152044.75,16997.51,0,18
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,149602.37,0,0,18
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,61803.17,0,0,N20
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,217195.35,0,7911.59,N27
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,162798.2,0,0,19
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,189912.29,0,11433.82,21
ENG,Energy - Energy,Energy - Environmental,F,131599.59,0,20255.92,15
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,148488.98,0,11682.12,N23
ENG,Energy - Energy,Energy - Exploration,M,165383.03,61983.98,8060.95,23
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,146808.15,0,0,6
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,140138.4,0,0,14
ENG,Energy - Energy,Energy - Plant Engineering,F,159743.34,0,10287.97,EX2
ENG,Energy - Power Generation,Power Generation - Environmental,F,109116.42,0,11461.1,EX2
ENG,Energy - Utilities,Utilities - Grid Operations,F,142730.08,0,0,N25
ENG,Energy - Energy,Energy - Environmental,M,166027.28,59626.03,0,16
ENG,Energy - Power Generation,Power Generation - Environmental,F,153045.99,0,1351.19,23
ENG,Energy - Utilities,Utilities - Technical Services,M,145250.28,0,15983.48,N28
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,161707.62,64422.24,14696.36,N28
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,104291.55,0,0,N17
ENG,Energy - Energy,Energy - Environmental,F,203377.87,0,5371.39,M1
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,111910.45,0,11484.21,13
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,240342.97,11308.78,3387.25,17
ENG,Energy - Power Generation,Power Generation - Technical Services,M,112199.71,40546.6,0,23
ENG,Energy - Energy,Energy - Environmental,M,140202.07,0,0,N21
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,189615.06,0,0,5
ENG,Energy - Utilities,Utilities - Grid Operations,M,158459.06,0,0,17
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,48938.68,40135.84,0,13
ENG,Energy - Utilities,Utilities - Grid Operations,M,132624.39,0,0,23
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,178404.85,0,0,16
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,106651.86,0,9495.09,14
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,197790.93,0,0,M3
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,152818.61,29908.62,0,N26
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,112940.27,0,0,11
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,153751.62,72245.2,10458.56,N15
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,142713.27,56977.74,12136.42,N17
ENG,Energy - Utilities,Utilities - Technical Services,F,79960.33,31281.07,0,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,237051.62,65829.67,4052.45,13
ENG,Energy - Utilities,Utilities - Technical Services,M,163942.87,0,1570.32,20
ENG,Energy - Energy,Energy - Technical Services,F,165724.77,0,19395.4,7
ENG,Energy - Power Generation,Power Generation - Technical Services,F,209130.67,40759.56,0,EX1
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,135560.65,0,1512.45,22
ENG,Energy - Power Generation,Power Generation - Technical Services,M,93103.99,0,0,18
ENG,Energy - Power Generation,Power Generation - Exploration,F,203536.17,0,11972.69,6
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,198874.3,0,0,N27
ENG,Energy - Energy,Energy - Exploration,M,130680.54,0,0,M2
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,223591.87,40000.49,0,18
ENG,Energy - Energy,Energy - Grid Operations,F,175671.76,0,0,N16
ENG,Energy - Energy,Energy - Exploration,F,42693.19,54671.15,9963.87,6
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,131865.06,28075.04,0,N20
ENG,Energy - Energy,Energy - Grid Operations,F,129678.82,0,3226.73,N24
ENG,Energy - Utilities,Utilities - Environmental,M,81842.47,28023.8,14481.33,M1
ENG,Energy - Power Generation,Power Generation - Environmental,M,162227.62,0,4290.18,6
ENG,Energy - Utilities,Utilities - Plant Engineering,F,181612.41,0,0,20
ENG,Energy - Energy,Energy - Technical Services,M,184300.82,0,0,12
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,198298.48,0,16320.21,18
ENG,Energy - Energy,Energy - Plant Engineering,M,202186.59,40494.06,0,N23
ENG,Energy - Power Generation,Power Generation - Environmental,F,181300.56,0,0,6
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,141260.67,0,17354.1,16
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,87979.21,0,18760.15,15
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,118664.09,59817.72,0,22
ENG,Energy - Utilities,Utilities - Exploration,M,201640.24,0,0,11
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,85247.44,70979.34,0,21
ENG,Energy - Power Generation,Power Generation - Technical Services,M,119389.18,0,15719.54,16
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,77748.9,40030.18,9609.92,5
ENG,Energy - Power Generation,Power Generation - Environmental,F,213087.2,22780.36,0,N25
ENG,Energy - Utilities,Utilities - Exploration,F,122947.98,0,11648.68,M2
ENG,Energy - Utilities,Utilities - Environmental,M,244445.26,0,0,19
ENG,Energy - Power Generation,Power Generation - Exploration,M,141815.86,0,0,8
ENG,Energy - Utilities,Utilities - Technical Services,F,58815.8,0,0,N24
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,139835.76,79553.22,7988.07,N28
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,143371.2,0,2869.89,17
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,39971.02,0,0,14
ENG,Energy - Power Generation,Power Generation - Environmental,M,111180.61,0,0,16
ENG,Energy - Utilities,Utilities - Environmental,F,168928.95,54948.27,2320.39,N18
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,127340.07,10849.93,0,N28
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,71058.07,39843.4,11029.32,7
ENG,Energy - Energy,Energy - Grid Operations,F,55416.73,0,0,12
ENG,Energy - Energy,Energy - Technical Services,M,204191.64,46594.64,0,13
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,83385.97,3148.54,0,14
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,233590.99,11081.93,18379.11,N21
ENG,Energy - Power Generation,Power Generation - Environmental,F,103484.87,0,8666.72,8
ENG,Energy - Power Generation,Power Generation - Exploration,M,115995.78,0,0,M1
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,114344.19,20907.88,0,22
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,167837.71,5701.32,20274.43,N23
ENG,Energy - Utilities,Utilities - Environmental,F,97661.79,46192.89,0,19
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,181535.67,0,6157.33,8
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,135198.62,0,0,13
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,99756.24,64838.88,8433.12,8
ENG,Energy - Energy,Energy - Plant Engineering,F,171877.03,65994.88,0,N25
ENG,Energy - Energy,Energy - Exploration,M,166825.57,53723.26,14716.32,9
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,215512.6,0,0,10
ENG,Energy - Utilities,Utilities - Environmental,F,133033,57975.49,0,10
ENG,Energy - Power Generation,Power Generation - Technical Services,F,181471.15,0,0,13
ENG,Energy - Power Generation,Power Generation - Environmental,F,67874.18,0,14357.35,M3
ENG,Energy - Energy,Energy - Technical Services,F,198789.49,0,0,N25
ENG,Energy - Power Generation,Power Generation - Exploration,M,149049.11,0,11340,N26
ENG,Energy - Energy,Energy - Technical Services,M,176612.98,78649.52,9680.93,21
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,119704.6,0,571.27,N24
ENG,Energy - Energy,Energy - Plant Engineering,M,148460.89,0,0,M1
ENG,Energy - Energy,Energy - Grid Operations,F,106500.72,57597.34,0,N25
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,90197.37,0,0,N17
ENG,Energy - Energy,Energy - Exploration,F,207620.41,0,0,N24
ENG,Energy - Energy,Energy - Technical Services,M,120727.29,43632,0,EX1
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,229312.08,28966.23,5086.63,M1
ENG,Energy - Power Generation,Power Generation - Environmental,M,215553.9,0,18668.38,13
ENG,Energy - Utilities,Utilities - Plant Engineering,M,210170.44,0,14685.1,N24
ENG,Energy - Energy,Energy - Environmental,M,200228.67,26937.23,0,18
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,95814.76,0,7572.35,N20
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,103235.76,0,0,EX2
ENG,Energy - Utilities,Utilities - Environmental,M,147391.54,5584.39,0,13
ENG,Energy - Utilities,Utilities - Environmental,M,171660.59,0,8443.21,N25
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,70977.17,0,0,12
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,102594,0,8771.63,EX2
ENG,Energy - Energy,Energy - Plant Engineering,F,232027.95,48995.27,0,14
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,127358.36,0,3404.22,EX2
ENG,Energy - Energy,Energy - Exploration,M,177867.22,0,18989.14,21
ENG,Energy - Energy,Energy - Exploration,F,111794.3,11276.75,4987.37,N32
ENG,Energy - Utilities,Utilities - Environmental,M,91337.03,33569,0,16
ENG,Energy - Energy,Energy - Technical Services,F,211716.32,0,0,N17
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,230325.55,0,12953.48,M2
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,126010.01,20843.19,15477.3,N17
ENG,Energy - Utilities,Utilities - Technical Services,M,96627.28,34088.22,0,9
ENG,Energy - Energy,Energy - Environmental,F,53935.11,0,0,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,131783.36,0,15053.38,17
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,64574.55,26272.45,6517.46,18
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,189820.05,0,6874,19
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,54765.27,0,12884.43,23
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,146172.47,0,16409.49,N32
ENG,Energy - Energy,Energy - Plant Engineering,M,142775.81,31890.1,16351.55,18
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,136281.29,0,0,20
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,179058.58,0,0,N24
ENG,Energy - Utilities,Utilities - Environmental,F,153493.16,0,522.31,5
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,94342.87,0,17004.9,M2
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,113418.28,0,9857.48,23
ENG,Energy - Power Generation,Power Generation - Technical Services,M,200713.25,0,0,10
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,175371.95,78873.93,0,15
ENG,Energy - Utilities,Utilities - Grid Operations,F,183112.22,0,0,N24
ENG,Energy - Utilities,Utilities - Plant Engineering,M,114281.34,0,0,19
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,98125.93,0,15987.07,14
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,202319.73,0,2152.58,14
ENG,Energy - Power Generation,Power Generation - Technical Services,M,87690.22,22918.92,19957.38,6
ENG,Energy - Utilities,Utilities - Grid Operations,F,132916.12,0,0,13
ENG,Energy - Utilities,Utilities - Technical Services,M,166386.11,26665.49,13417.25,10
ENG,Energy - Power Generation,Power Generation - Environmental,M,136675.68,0,0,N15
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,126496.42,56061.04,9525.66,22
ENG,Energy - Energy,Energy - Environmental,M,144634.44,0,17532.73,14
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,153247.57,28124.9,8894.32,N28
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,126619.58,3032.69,16119.05,EX1
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,225289.87,0,0,N25
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,140739.27,0,0,N21
ENG,Energy - Utilities,Utilities - Environmental,F,185926.86,0,17315.17,N15
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,113226.96,0,14968.19,N23
ENG,Energy - Utilities,Utilities - Technical Services,M,75904.41,0,0,N28
ENG,Energy - Utilities,Utilities - Exploration,M,196006.17,0,6926.08,12
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,63631.7,62409.19,13705.41,12
ENG,Energy - Energy,Energy - Environmental,F,246813.43,0,0,N16
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,198229.9,0,0,N20
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,109990.78,0,3288.75,14
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,89495.37,0,16520.88,N17
ENG,Energy - Energy,Energy - Exploration,F,91715.21,68976.61,16981.17,N27
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,145246.06,0,0,N28
ENG,Energy - Energy,Energy - Environmental,M,117661.2,54439.88,9694.43,M1
ENG,Energy - Energy,Energy - Technical Services,F,64290.12,36963.42,6572.41,10
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,54397.96,0,14119.75,7
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,71938.35,0,15479.11,EX2
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,78274.74,3652.31,13026.33,12
ENG,Energy - Energy,Energy - Technical Services,M,148392.81,0,869.2,EX1
ENG,Energy - Utilities,Utilities - Technical Services,F,81679.27,51132.8,9697.88,23
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,143479.82,0,0,20
ENG,Energy - Energy,Energy - Exploration,M,189630.62,1481.26,1199.43,N27
ENG,Energy - Energy,Energy - Plant Engineering,M,82744.99,0,0,N15
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,162393.26,78639.62,15763.46,16
ENG,Energy - Energy,Energy - Technical Services,M,202729.68,22533.88,0,8
ENG,Energy - Energy,Energy - Technical Services,F,106776.25,0,0,19
ENG,Energy - Energy,Energy - Grid Operations,F,164516.32,0,0,M3
ENG,Energy - Utilities,Utilities - Grid Operations,M,141942.79,22727.59,0,N17
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,161815.72,0,6711.74,9
ENG,Energy - Power Generation,Power Generation - Technical Services,M,131441.15,27918.69,0,N24
ENG,Energy - Energy,Energy - Environmental,M,113097.48,0,0,N20
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,72959.39,0,10986.65,23
ENG,Energy - Utilities,Utilities - Environmental,F,183950.61,44040.19,9721.72,8
ENG,Energy - Utilities,Utilities - Technical Services,F,99686.86,45639.61,0,N15
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,147495.71,0,18690.51,9
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,137650.6,77037.41,13848.24,N21
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,225090.1,0,0,N16
ENG,Energy - Energy,Energy - Technical Services,F,61238.07,0,6569.62,N21
ENG,Energy - Power Generation,Power Generation - Technical Services,F,157307.86,0,0,14
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,61087.35,0,0,EX1
ENG,Energy - Utilities,Utilities - Technical Services,M,125759.59,77022.17,0,19
ENG,Energy - Energy,Energy - Exploration,M,209214.17,43204.03,20184.35,15
ENG,Energy - Energy,Energy - Technical Services,M,173354.15,0,0,M1
ENG,Energy - Utilities,Utilities - Exploration,F,130885.41,64759.58,0,M2
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,159757.38,0,16842.45,N18
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,141544.75,0,0,18
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,97551.66,0,18053.05,10
ENG,Energy - Power Generation,Power Generation - Exploration,M,159437.97,0,0,12
ENG,Energy - Energy,Energy - Plant Engineering,F,86838.57,0,5731.47,21
ENG,Energy - Utilities,Utilities - Grid Operations,F,75952.46,65506.01,0,9
ENG,Energy - Utilities,Utilities - Grid Operations,F,168887.45,38479.92,0,12
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,78383.08,0,9449.39,14
ENG,Energy - Utilities,Utilities - Plant Engineering,F,135560.34,41593.21,0,N20
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,155951.75,0,0,8
ENG,Energy - Power Generation,Power Generation - Environmental,M,159125.78,0,2726.47,20
ENG,Energy - Energy,Energy - Plant Engineering,F,177898.54,0,0,8
ENG,Energy - Power Generation,Power Generation - Technical Services,M,82654.2,40122.52,4288.06,9
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,233490.44,36672.12,0,7
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,163336.76,0,7765.69,M1
ENG,Energy - Energy,Energy - Technical Services,M,166128.96,0,5792.39,N21
ENG,Energy - Power Generation,Power Generation - Technical Services,M,165419.86,0,6641.03,N20
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,191607.94,0,972.58,14
ENG,Energy - Power Generation,Power Generation - Technical Services,F,141654.97,0,14853.62,8
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,196713.29,0,0,N15
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,221978.3,74539.09,0,N17
ENG,Energy - Energy,Energy - Plant Engineering,F,181079.31,0,7637.09,N23
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,85450.42,0,11606.75,18
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,193460.94,0,1181.54,13
ENG,Energy - Utilities,Utilities - Environmental,M,153879.32,61883.8,0,20
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,145828.21,0,0,N20
ENG,Energy - Power Generation,Power Generation - Exploration,F,127976.62,0,18821.67,5
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,187475.13,18232.48,1432.67,10
ENG,Energy - Energy,Energy - Grid Operations,F,105421.67,65134.36,12012.71,23
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,130426.99,71375.89,0,7
ENG,Energy - Energy,Energy - Grid Operations,F,185700.65,0,18786.09,19
ENG,Energy - Utilities,Utilities - Technical Services,M,96460.16,7459.98,0,12
ENG,Energy - Power Generation,Power Generation - Grid Operations,M,118231.18,13156.48,9319.46,N28
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,137858.98,20517.89,0,23
ENG,Energy - Energy,Energy - Environmental,M,192743.27,38301.07,0,13
ENG,Energy - Utilities,Utilities - Technical Services,F,66688.14,45918.15,0,11
ENG,Energy - Energy,Energy - Environmental,M,145713.19,0,0,21
ENG,Energy - Utilities,Utilities - Environmental,M,187219.76,0,0,M3
ENG,Energy - Energy,Energy - Plant Engineering,F,149130.4,75217.53,0,EX2
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,165171.26,0,7381.32,N15
ENG,Energy - Energy,Energy - Exploration,F,115071.42,0,12899.62,N32
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,153212.83,0,0,N16
ENG,Energy - Utilities,Utilities - Technical Services,M,216958.03,0,12463.21,15
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,223891.1,0,17527.63,21
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,183792.68,63369.4,6010.01,N20
ENG,Energy - Power Generation,Power Generation - Environmental,M,160366.61,0,0,18
ENG,Energy - Energy,Energy - Environmental,F,141302.25,0,0,M3
ENG,Energy - Utilities,Utilities - Environmental,M,149840.59,40147.27,0,N25
ENG,Energy - Utilities,Utilities - Plant Engineering,F,127893.89,0,0,M2
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,93759.43,0,0,7
ENG,Energy - Energy,Energy - Plant Engineering,F,158346.33,0,0,M3
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,168823.91,0,0,22
ENG,Energy - Energy,Energy - Technical Services,F,181540.76,23418.49,16431.28,8
ENG,Energy - Utilities,Utilities - Technical Services,M,135258.32,0,0,18
ENG,Energy - Utilities,Utilities - Exploration,M,122313.63,0,0,10
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,146158.58,26154.32,0,N15
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,157955.33,0,0,15
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,139637.95,0,0,N16
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,171066.91,50089.97,0,10
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,138943.08,0,0,N24
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,207494.37,1434.33,0,N32
ENG,Energy - Energy,Energy - Exploration,F,200781.57,0,9495.15,8
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,170119.02,0,0,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,101018.21,0,12234.32,N25
ENG,Energy - Energy,Energy - Grid Operations,F,74498.04,0,525.87,N24
ENG,Energy - Energy,Energy - Environmental,M,64572.97,0,0,19
ENG,Energy - Utilities,Utilities - Exploration,F,109156.92,0,0,N25
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,205228.66,0,0,5
ENG,Energy - Utilities,Utilities - Grid Operations,M,48770.84,0,0,9
ENG,Energy - Utilities,Utilities - Environmental,F,75425.55,54072.05,7045.58,N28
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,126517.2,0,0,N32
ENG,Energy - Utilities,Utilities - Grid Operations,F,187781.92,0,9081.74,18
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,155521.2,0,0,21
ENG,Energy - Power Generation,Power Generation - Exploration,F,178135.78,0,6853.55,5
ENG,Energy - Power Generation,Power Generation - Environmental,M,111195.27,9318.51,0,20
ENG,Energy - Energy,Energy - Grid Operations,M,206915.89,55675.9,0,N18
ENG,Energy - Energy,Energy - Plant Engineering,M,221469.86,69245.16,10714.13,23
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,100037.63,0,18992.38,EX1
ENG,Energy - Energy,Energy - Technical Services,M,208224.95,77826.66,18586.31,14
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,142203.28,53495.5,0,14
ENG,Energy - Energy,Energy - Environmental,F,80689.74,0,0,8
ENG,Energy - Utilities,Utilities - Environmental,F,128860.97,0,6799.75,N15
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,127653.25,0,4877.13,N24
ENG,Energy - Utilities,Utilities - Environmental,F,200226.44,0,0,N20
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,144190.91,0,0,8
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,182364.74,0,0,N24
ENG,Energy - Energy,Energy - Exploration,F,96225.57,0,0,19
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,132484.59,0,16237.51,EX1
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,89036.09,70173.59,2695.74,N23
ENG,Energy - Power Generation,Power Generation - Exploration,F,197083.22,0,5070.61,8
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,175336.68,0,0,N25
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,177576.92,77060.14,781,17
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,94864.37,50415.23,0,20
ENG,Energy - Power Generation,Power Generation - Environmental,M,109978.92,0,0,20
ENG,Energy - Power Generation,Power Generation - Technical Services,F,173223.97,0,0,17
ENG,Energy - Power Generation,Power Generation - Environmental,F,177132.2,0,0,20
ENG,Energy - Utilities,Utilities - Grid Operations,F,210558.06,0,0,23
ENG,Energy - Energy,Energy - Environmental,M,156788.59,78878.65,2685.07,13
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,90712.16,0,16893.83,N27
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,97202.05,0,19612.92,15
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,60970.02,0,6671.85,EX1
ENG,Energy - Energy,Energy - Exploration,F,133534.51,40653.41,0,5
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,205324.05,0,0,23
ENG,Energy - Utilities,Utilities - Plant Engineering,F,141765.24,31210.78,9864.6,13
ENG,Energy - Power Generation,Power Generation - Environmental,M,139050.33,0,3229.49,8
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,97382.2,27871.43,0,6
ENG,Energy - Energy,Energy - Exploration,M,146386.16,0,587.4,N21
ENG,Energy - Power Generation,Power Generation - Technical Services,F,197478.91,0,3389.94,M1
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,144833.14,0,0,16
ENG,Energy - Utilities,Utilities - Plant Engineering,M,93864.2,0,0,7
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,90929.93,0,10057.36,11
ENG,Energy - Energy,Energy - Grid Operations,M,108117.87,66509.28,0,23
ENG,Energy - Energy,Energy - Environmental,F,139875.47,0,11874.14,10
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,172734.08,0,0,13
ENG,Energy - Energy,Energy - Grid Operations,M,56362.84,0,0,7
ENG,Energy - Utilities,Utilities - Environmental,F,219752.19,52471.32,0,10
ENG,Energy - Energy,Energy - Environmental,F,168294.39,18302.88,0,18
ENG,Energy - Utilities,Utilities - Exploration,M,139909.85,0,5095.61,18
ENG,Energy - Energy,Energy - Exploration,M,206460.38,77213.96,13177.16,20
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,138554.95,79111.5,0,N15
